season_id,mean,std,competition_id,candidate
2023-2024,-0.010357235417073684,0.15254705747475944,eng-championship,level-s0.06-form-s0.10
2024-2025,-0.007308475174430273,0.14676215635039833,eng-championship,level-s0.06-form-s0.10
2025-2026,-0.018090076321597804,0.1382137184966938,eng-championship,level-s0.06-form-s0.10
2026-2027,-0.0061925658945310505,0.12622596929937965,eng-championship,level-s0.06-form-s0.10
2011-2012,0.006182037889947071,0.1472787470167529,eng-championship,level-s0.06-form-s0.15
2012-2013,-0.006919323605209794,0.10423556641928725,eng-championship,level-s0.06-form-s0.15
2013-2014,0.011739192857108624,0.1487284417120478,eng-championship,level-s0.06-form-s0.15
2014-2015,0.018276963991683326,0.16920404032474715,eng-championship,level-s0.06-form-s0.15
2015-2016,0.020548432438756186,0.15304480746358054,eng-championship,level-s0.06-form-s0.15
2016-2017,0.011511635483511628,0.1340499505535296,eng-championship,level-s0.06-form-s0.15
2017-2018,0.017087689915578498,0.16726336024784283,eng-championship,level-s0.06-form-s0.15
2018-2019,0.009810511572147254,0.15923555657688077,eng-championship,level-s0.06-form-s0.15
2019-2020,0.022085350540885368,0.15116577536407666,eng-championship,level-s0.06-form-s0.15
2020-2021,0.008528349477571273,0.16050564797349856,eng-championship,level-s0.06-form-s0.15
2021-2022,-0.001368232254250099,0.172256776956753,eng-championship,level-s0.06-form-s0.15
2022-2023,-0.006700047748533131,0.1488760344733467,eng-championship,level-s0.06-form-s0.15
2023-2024,-0.007781777467277822,0.15875513459229842,eng-championship,level-s0.06-form-s0.15
2024-2025,-0.005334044917651278,0.15316744196960294,eng-championship,level-s0.06-form-s0.15
2025-2026,-0.01563009539212046,0.1477645269883748,eng-championship,level-s0.06-form-s0.15
2026-2027,-0.005064614706165294,0.1382645718124334,eng-championship,level-s0.06-form-s0.15
2011-2012,0.0067294605304185654,0.13907813151329865,eng-championship,level-s0.08-form-s0.07
2012-2013,-0.007266203295979551,0.09402438633139731,eng-championship,level-s0.08-form-s0.07
2013-2014,0.01186116190532719,0.13586513507679893,eng-championship,level-s0.08-form-s0.07
2014-2015,0.019897731905281317,0.15613233067014515,eng-championship,level-s0.08-form-s0.07
2015-2016,0.022003295091521973,0.14409934208048222,eng-championship,level-s0.08-form-s0.07
2016-2017,0.009642370988433934,0.12741860905482,eng-championship,level-s0.08-form-s0.07
2017-2018,0.01852680811205337,0.15174891804566734,eng-championship,level-s0.08-form-s0.07
2018-2019,0.012075063623764754,0.14817787973141494,eng-championship,level-s0.08-form-s0.07
2019-2020,0.026939177506399865,0.12856949205524937,eng-championship,level-s0.08-form-s0.07
2020-2021,0.009462570967849424,0.14651117122206045,eng-championship,level-s0.08-form-s0.07
2021-2022,-0.003667836833703498,0.15360595829233642,eng-championship,level-s0.08-form-s0.07
2022-2023,-0.011373932757685917,0.1380026138588771,eng-championship,level-s0.08-form-s0.07
2023-2024,-0.01862830972691273,0.15414405670934767,eng-championship,level-s0.08-form-s0.07
2024-2025,-0.011720128782908045,0.14864239039930263,eng-championship,level-s0.08-form-s0.07
2025-2026,-0.023440396275128297,0.13715433192515247,eng-championship,level-s0.08-form-s0.07
2026-2027,-0.010579773618670631,0.12296358287173037,eng-championship,level-s0.08-form-s0.07
2011-2012,0.006276317258290809,0.14217623487205872,eng-championship,level-s0.08-form-s0.10
2012-2013,-0.007150194376920909,0.09775532310518187,eng-championship,level-s0.08-form-s0.10
2013-2014,0.012270114427881043,0.1419234062482808,eng-championship,level-s0.08-form-s0.10
2014-2015,0.01942224967288386,0.16311435053428036,eng-championship,level-s0.08-form-s0.10
2015-2016,0.021793385116314828,0.14841973164155262,eng-championship,level-s0.08-form-s0.10
2016-2017,0.010416126143939825,0.1312257948581829,eng-championship,level-s0.08-form-s0.10
2017-2018,0.01889423855174785,0.15946379921977644,eng-championship,level-s0.08-form-s0.10
2018-2019,0.01179715300477975,0.15352710923667567,eng-championship,level-s0.08-form-s0.10
2019-2020,0.02601169884518507,0.13840452494480296,eng-championship,level-s0.08-form-s0.10
2020-2021,0.008866011433395214,0.15287240744567188,eng-championship,level-s0.08-form-s0.10
2021-2022,-0.003780741965796647,0.1617026847923348,eng-championship,level-s0.08-form-s0.10
2022-2023,-0.010878400648040507,0.14342122830343795,eng-championship,level-s0.08-form-s0.10
2023-2024,-0.016934652208058766,0.15622205298191133,eng-championship,level-s0.08-form-s0.10
2024-2025,-0.010886588865029865,0.1504388287167417,eng-championship,level-s0.08-form-s0.10
2025-2026,-0.021909017991896578,0.14227334504396993,eng-championship,level-s0.08-form-s0.10
2026-2027,-0.009934843536245887,0.12915561553971774,eng-championship,level-s0.08-form-s0.10
2011-2012,0.014554669282737534,0.12018249114907036,eng-championship,r0.85-s0.06
2012-2013,-0.006307902138802453,0.07530607566942327,eng-championship,r0.85-s0.06
2013-2014,0.003110047984431504,0.10323870354881604,eng-championship,r0.85-s0.06
2014-2015,0.01321727635918235,0.1136995101638139,eng-championship,r0.85-s0.06
2015-2016,0.013461451848698104,0.11368901990145663,eng-championship,r0.85-s0.06
2016-2017,0.005413311726448052,0.09891912689983663,eng-championship,r0.85-s0.06
2017-2018,0.006233173315288327,0.11187304953941164,eng-championship,r0.85-s0.06
2018-2019,0.0016595519399252797,0.1154677887505309,eng-championship,r0.85-s0.06
2019-2020,0.009348303210892849,0.0892163817233048,eng-championship,r0.85-s0.06
2020-2021,0.004260199926802838,0.1147243820732672,eng-championship,r0.85-s0.06
2021-2022,-0.0016376447103621935,0.12026819936055852,eng-championship,r0.85-s0.06
2022-2023,-0.005376400787160094,0.10747369948589382,eng-championship,r0.85-s0.06
2023-2024,-5.398833418474603e-05,0.13441831917933889,eng-championship,r0.85-s0.06
2024-2025,-0.0024565304671243684,0.1284867409132035,eng-championship,r0.85-s0.06
2025-2026,-0.009831672056632499,0.11182906855491302,eng-championship,r0.85-s0.06
2026-2027,0.0029297544604413774,0.10376759797307095,eng-championship,r0.85-s0.06
2011-2012,0.01280544254455402,0.12627133186388514,eng-championship,r0.85-s0.09
2012-2013,-0.005693206274288642,0.08363061415401753,eng-championship,r0.85-s0.09
2013-2014,0.006280443426529367,0.12154002340651901,eng-championship,r0.85-s0.09
2014-2015,0.013996900689777181,0.14024439223257323,eng-championship,r0.85-s0.09
2015-2016,0.015444774658431545,0.12971746191165032,eng-championship,r0.85-s0.09
2016-2017,0.006497911842508075,0.1138076005437962,eng-championship,r0.85-s0.09
2017-2018,0.011484011543271715,0.13409422946295257,eng-championship,r0.85-s0.09
2018-2019,0.005085913798895528,0.13159867691107724,eng-championship,r0.85-s0.09
2019-2020,0.015927162612350273,0.109515989317008,eng-championship,r0.85-s0.09
2020-2021,0.004417494280958452,0.1307742822050506,eng-championship,r0.85-s0.09
2021-2022,-0.004662993138544949,0.13600570192384343,eng-championship,r0.85-s0.09
2022-2023,-0.00948408494751037,0.12272322844546932,eng-championship,r0.85-s0.09
2023-2024,-0.012036300484001748,0.14550400520159204,eng-championship,r0.85-s0.09
2024-2025,-0.007285446572583069,0.14031691638849444,eng-championship,r0.85-s0.09
2025-2026,-0.01686030172145116,0.1263719287242167,eng-championship,r0.85-s0.09
2026-2027,-0.0028947056608067292,0.11158709210575166,eng-championship,r0.85-s0.09
2011-2012,0.01043823291214904,0.1328679919169527,eng-championship,r0.85-s0.12
2012-2013,-0.005460642293544895,0.09173714379825443,eng-championship,r0.85-s0.12
2013-2014,0.009792570233914224,0.1364315881741211,eng-championship,r0.85-s0.12
2014-2015,0.015235652153681783,0.15980058033152686,eng-championship,r0.85-s0.12
2015-2016,0.016498709247392083,0.14232433154753454,eng-championship,r0.85-s0.12
2016-2017,0.00597035167482628,0.12551576268982187,eng-championship,r0.85-s0.12
2017-2018,0.015111474229734663,0.1525019040182168,eng-championship,r0.85-s0.12
2018-2019,0.007883653538678393,0.14529228596708543,eng-championship,r0.85-s0.12
2019-2020,0.021558922167268776,0.1288651795822958,eng-championship,r0.85-s0.12
2020-2021,0.00513274561091668,0.14474677817828407,eng-championship,r0.85-s0.12
2021-2022,-0.006495945471532712,0.15147114184143148,eng-championship,r0.85-s0.12
2022-2023,-0.012652059903794638,0.13624522022270016,eng-championship,r0.85-s0.12
2023-2024,-0.020526977754685816,0.1539881063147692,eng-championship,r0.85-s0.12
2024-2025,-0.008887105639970812,0.1482908437605949,eng-championship,r0.85-s0.12
2025-2026,-0.021185092949395665,0.13694799443932162,eng-championship,r0.85-s0.12
2026-2027,-0.006939015987891039,0.1192174494386206,eng-championship,r0.85-s0.12
2011-2012,0.010513250971276297,0.12891325372176474,eng-championship,r0.95-s0.06
2012-2013,-0.007286176188166638,0.08295388215628124,eng-championship,r0.95-s0.06
2013-2014,0.007011605620385132,0.1130616334754714,eng-championship,r0.95-s0.06
2014-2015,0.017673838236905933,0.1252837852034952,eng-championship,r0.95-s0.06
2015-2016,0.01843440682067142,0.12481369305117793,eng-championship,r0.95-s0.06
2016-2017,0.00726093110397587,0.10921433468247475,eng-championship,r0.95-s0.06
2017-2018,0.01153437266307159,0.12318858960508439,eng-championship,r0.95-s0.06
2018-2019,0.007016269410514941,0.12736836481422828,eng-championship,r0.95-s0.06
2019-2020,0.018201245781428652,0.10100515142253953,eng-championship,r0.95-s0.06
2020-2021,0.00822084586470879,0.12484012646773156,eng-championship,r0.95-s0.06
2021-2022,-0.001521373556762841,0.1304810202048754,eng-championship,r0.95-s0.06
2022-2023,-0.00787629456599376,0.11782754756867977,eng-championship,r0.95-s0.06
2023-2024,-0.007848224197475622,0.14269041637371307,eng-championship,r0.95-s0.06
2024-2025,-0.006831758008967125,0.13718472219019698,eng-championship,r0.95-s0.06
2025-2026,-0.01668120799550824,0.11842110587180497,eng-championship,r0.95-s0.06
2026-2027,-0.003164895387343949,0.10859267527031684,eng-championship,r0.95-s0.06
2011-2012,0.008836586322743931,0.1337715501292546,eng-championship,r0.95-s0.09
2012-2013,-0.006755941928315745,0.08970296103757072,eng-championship,r0.95-s0.09
2013-2014,0.010071928838856986,0.12947271666478666,eng-championship,r0.95-s0.09
2014-2015,0.018227454446027372,0.14955604913467305,eng-championship,r0.95-s0.09
2015-2016,0.020065891907857417,0.1389992239873417,eng-championship,r0.95-s0.09
2016-2017,0.008066068045864502,0.12202115124562879,eng-championship,r0.95-s0.09
2017-2018,0.016503620117756652,0.1433428887384789,eng-championship,r0.95-s0.09
2018-2019,0.01015948293160455,0.14114478244759573,eng-championship,r0.95-s0.09
2019-2020,0.024571516579153834,0.11907962032443066,eng-championship,r0.95-s0.09
2020-2021,0.008044327559348035,0.13902669779860136,eng-championship,r0.95-s0.09
2021-2022,-0.004471114798034966,0.1444648951399902,eng-championship,r0.95-s0.09
2022-2023,-0.01179601557264621,0.13127860517960613,eng-championship,r0.95-s0.09
2023-2024,-0.019465580017458243,0.15189194444258383,eng-championship,r0.95-s0.09
2024-2025,-0.011297095439452468,0.14679514292095105,eng-championship,r0.95-s0.09
2025-2026,-0.023231881117697473,0.13105532765323363,eng-championship,r0.95-s0.09
2026-2027,-0.008544816117798436,0.11549665880943778,eng-championship,r0.95-s0.09
2011-2012,0.0065472707851213265,0.13916151668684174,eng-championship,r0.95-s0.12
2012-2013,-0.0065902464005222205,0.09653965527465068,eng-championship,r0.95-s0.12
2013-2014,0.013515516877602218,0.14289661645728172,eng-championship,r0.95-s0.12
2014-2015,0.019254437203449454,0.16741357020269423,eng-championship,r0.95-s0.12
2015-2016,0.02088378386857005,0.15000697475876915,eng-championship,r0.95-s0.12
2016-2017,0.007333600071032717,0.13223456351287474,eng-championship,r0.95-s0.12
2017-2018,0.019842537682665393,0.16010690263868718,eng-championship,r0.95-s0.12
2018-2019,0.01262919076770779,0.15296251919104084,eng-championship,r0.95-s0.12
2019-2020,0.029965427191834298,0.1365911028079735,eng-championship,r0.95-s0.12
2020-2021,0.008529380776986109,0.15150538349579573,eng-championship,r0.95-s0.12
2021-2022,-0.006245461465856605,0.15836059709464462,eng-championship,r0.95-s0.12
2022-2023,-0.014855225154711202,0.14334330111143093,eng-championship,r0.95-s0.12
2023-2024,-0.027571655454433686,0.15907689514489706,eng-championship,r0.95-s0.12
2024-2025,-0.012385269060182844,0.15335945556647532,eng-championship,r0.95-s0.12
2025-2026,-0.026910983400646477,0.14049560800423627,eng-championship,r0.95-s0.12
2026-2027,-0.011897172676785606,0.12239280683034698,eng-championship,r0.95-s0.12
2011-2012,0.00823645453334313,0.13309527088205078,eng-championship,r1.00-s0.06
2012-2013,-0.007744167885154124,0.08672035645380644,eng-championship,r1.00-s0.06
2013-2014,0.009477758478947764,0.1180586030484856,eng-championship,r1.00-s0.06
2014-2015,0.02030651465923149,0.13123683500588443,eng-championship,r1.00-s0.06
2015-2016,0.021278643154004434,0.1304617506533969,eng-championship,r1.00-s0.06
2016-2017,0.008127613966968605,0.11443973280146287,eng-championship,r1.00-s0.06
2017-2018,0.014688040714753386,0.1289847063983821,eng-championship,r1.00-s0.06
2018-2019,0.010472496973060935,0.1333310628450967,eng-championship,r1.00-s0.06
2019-2020,0.024037538195282374,0.10717457751363714,eng-championship,r1.00-s0.06
2020-2021,0.010654552137212467,0.1299565440878336,eng-championship,r1.00-s0.06
2021-2022,-0.001274695283810491,0.13558948051803066,eng-championship,r1.00-s0.06
2022-2023,-0.009138780070612558,0.12304009799460783,eng-championship,r1.00-s0.06
2023-2024,-0.012720706130602928,0.1467443172201947,eng-championship,r1.00-s0.06
2024-2025,-0.0096114671250158,0.14146244086861332,eng-championship,r1.00-s0.06
2025-2026,-0.020949265036015727,0.12169556257342469,eng-championship,r1.00-s0.06
2026-2027,-0.0070248453730130875,0.11111641667617521,eng-championship,r1.00-s0.06
2011-2012,0.006594696496974255,0.137395565334375,eng-championship,r1.00-s0.09
2012-2013,-0.007280138256203869,0.09271518944714731,eng-championship,r1.00-s0.09
2013-2014,0.01240636345564484,0.13344720495861362,eng-championship,r1.00-s0.09
2014-2015,0.020659475835289848,0.15423448720687788,eng-championship,r1.00-s0.09
2015-2016,0.022602817084627146,0.14362634354675113,eng-championship,r1.00-s0.09
2016-2017,0.008751847307540774,0.1261262718249732,eng-championship,r1.00-s0.09
2017-2018,0.019360392236785862,0.14799856857797167,eng-championship,r1.00-s0.09
2018-2019,0.013262432996326456,0.1458962330779849,eng-championship,r1.00-s0.09
2019-2020,0.029854128666405123,0.12400687228242346,eng-championship,r1.00-s0.09
2020-2021,0.01016414545814902,0.14313779682284056,eng-championship,r1.00-s0.09
2021-2022,-0.004191870370916856,0.1486719615173257,eng-championship,r1.00-s0.09
2022-2023,-0.012880286926394877,0.13553701717756986,eng-championship,r1.00-s0.09
2023-2024,-0.023696816692440555,0.15503234633102722,eng-championship,r1.00-s0.09
2024-2025,-0.013519914483239713,0.14999482732652916,eng-championship,r1.00-s0.09
2025-2026,-0.026805668141906606,0.13338154553565926,eng-championship,r1.00-s0.09
2026-2027,-0.011752685635141277,0.11750026688761525,eng-championship,r1.00-s0.09
2011-2012,0.004344951676382158,0.1422311876813801,eng-championship,r1.00-s0.12
2012-2013,-0.007164972996410789,0.09893667974113012,eng-championship,r1.00-s0.12
2013-2014,0.015749826895674945,0.14611611571027633,eng-championship,r1.00-s0.12
2014-2015,0.02150477203022136,0.17120632856072496,eng-championship,r1.00-s0.12
2015-2016,0.02323709716189701,0.15382218727731384,eng-championship,r1.00-s0.12
2016-2017,0.007929344291407488,0.1355709512039969,eng-championship,r1.00-s0.12
2017-2018,0.022457354303968006,0.16390951708532034,eng-championship,r1.00-s0.12
2018-2019,0.015412750655843485,0.15678252827749445,eng-championship,r1.00-s0.12
2019-2020,0.03485587718311837,0.14055006899385045,eng-championship,r1.00-s0.12
2020-2021,0.010425426321098006,0.1548606898740996,eng-championship,r1.00-s0.12
2021-2022,-0.005971615831617381,0.16179214433240593,eng-championship,r1.00-s0.12
2022-2023,-0.01587446378361746,0.146867529540733,eng-championship,r1.00-s0.12
2023-2024,-0.031404465486826925,0.16159281191316846,eng-championship,r1.00-s0.12
2024-2025,-0.014213094670665824,0.15587410384269051,eng-championship,r1.00-s0.12
2025-2026,-0.029975887654906663,0.14226077058280004,eng-championship,r1.00-s0.12
2026-2027,-0.014576792939125045,0.12400672152696296,eng-championship,r1.00-s0.12
2011-2012,-0.009089997783759891,0.14221599191920645,eng-league-one,level-s0.04-form-s0.10
2012-2013,-0.006579979536720337,0.11887040542924067,eng-league-one,level-s0.04-form-s0.10
2013-2014,-0.016624036679506314,0.13491283864458012,eng-league-one,level-s0.04-form-s0.10
2014-2015,-0.009194313080955986,0.14135134710966013,eng-league-one,level-s0.04-form-s0.10
2015-2016,-0.006937834833992147,0.12474516444980695,eng-league-one,level-s0.04-form-s0.10
2016-2017,-0.00047146325951752957,0.12178939005304645,eng-league-one,level-s0.04-form-s0.10
2017-2018,0.019602325436641203,0.1396046329580055,eng-league-one,level-s0.04-form-s0.10
2018-2019,0.025487402546816657,0.13634754768546622,eng-league-one,level-s0.04-form-s0.10
2019-2020,0.01564752336409226,0.1477709857402079,eng-league-one,level-s0.04-form-s0.10
2020-2021,0.03200345283335531,0.14733992331562254,eng-league-one,level-s0.04-form-s0.10
2021-2022,0.039531651458060334,0.15326557898566565,eng-league-one,level-s0.04-form-s0.10
2022-2023,0.05744324958053321,0.17663255782532986,eng-league-one,level-s0.04-form-s0.10
2023-2024,0.0582365608454044,0.1526597574491033,eng-league-one,level-s0.04-form-s0.10
2024-2025,0.05725655057036919,0.14664108245672547,eng-league-one,level-s0.04-form-s0.10
2025-2026,0.06123843887505421,0.12994855117911144,eng-league-one,level-s0.04-form-s0.10
2026-2027,0.060819654820428386,0.10939604763619908,eng-league-one,level-s0.04-form-s0.10
2011-2012,-0.00871206100842174,0.15143937634064136,eng-league-one,level-s0.04-form-s0.15
2012-2013,-0.0058886188819516246,0.12351890695286627,eng-league-one,level-s0.04-form-s0.15
2013-2014,-0.01567997189653252,0.14817924158599732,eng-league-one,level-s0.04-form-s0.15
2014-2015,-0.00538077926803207,0.1599735067902924,eng-league-one,level-s0.04-form-s0.15
2015-2016,-0.00553332859628855,0.13870840677282378,eng-league-one,level-s0.04-form-s0.15
2016-2017,0.0003963082445217368,0.14122857712578488,eng-league-one,level-s0.04-form-s0.15
2017-2018,0.01788962750219215,0.14992592945699712,eng-league-one,level-s0.04-form-s0.15
2018-2019,0.023814427780915973,0.15189880526418487,eng-league-one,level-s0.04-form-s0.15
2019-2020,0.01677362219014698,0.16134664504876087,eng-league-one,level-s0.04-form-s0.15
2020-2021,0.031633824872364893,0.1587639898078353,eng-league-one,level-s0.04-form-s0.15
2021-2022,0.0352197949569006,0.1654665293624603,eng-league-one,level-s0.04-form-s0.15
2022-2023,0.0530656282132753,0.19695981724083542,eng-league-one,level-s0.04-form-s0.15
2023-2024,0.052925477694739285,0.16514661804255085,eng-league-one,level-s0.04-form-s0.15
2024-2025,0.05212317633823895,0.159190656126442,eng-league-one,level-s0.04-form-s0.15
2025-2026,0.055742131505757776,0.14699030566659124,eng-league-one,level-s0.04-form-s0.15
2026-2027,0.05709894718841174,0.12615112408856283,eng-league-one,level-s0.04-form-s0.15
2011-2012,-0.009385822708020793,0.13972746563918584,eng-league-one,level-s0.06-form-s0.07
2012-2013,-0.0068425325856901476,0.11962531147586455,eng-league-one,level-s0.06-form-s0.07
2013-2014,-0.018905169458325568,0.13301189326868168,eng-league-one,level-s0.06-form-s0.07
2014-2015,-0.009881438887360025,0.13762066517925478,eng-league-one,level-s0.06-form-s0.07
2015-2016,-0.007964949295224642,0.12178798008347379,eng-league-one,level-s0.06-form-s0.07
2016-2017,-0.0016952784055716873,0.1182465181808071,eng-league-one,level-s0.06-form-s0.07
2017-2018,0.018981492930683765,0.13830624937149472,eng-league-one,level-s0.06-form-s0.07
2018-2019,0.022000654958359348,0.1335386765300043,eng-league-one,level-s0.06-form-s0.07
2019-2020,0.016122899515536592,0.1473515305600781,eng-league-one,level-s0.06-form-s0.07
2020-2021,0.030606986315195855,0.15036693133074874,eng-league-one,level-s0.06-form-s0.07
2021-2022,0.039088315446262505,0.15152090092070863,eng-league-one,level-s0.06-form-s0.07
2022-2023,0.06196587846305321,0.17416114795711188,eng-league-one,level-s0.06-form-s0.07
2023-2024,0.0624630538141109,0.15381153474080936,eng-league-one,level-s0.06-form-s0.07
2024-2025,0.0560136830132049,0.1463789215528408,eng-league-one,level-s0.06-form-s0.07
2025-2026,0.06212549868987043,0.1278662387385033,eng-league-one,level-s0.06-form-s0.07
2026-2027,0.061374787577368466,0.10339757499623393,eng-league-one,level-s0.06-form-s0.07
2011-2012,-0.009222465577145353,0.14485923724368832,eng-league-one,level-s0.06-form-s0.10
2012-2013,-0.006489419313835845,0.12103953053075261,eng-league-one,level-s0.06-form-s0.10
2013-2014,-0.018244606296248602,0.13929919265381607,eng-league-one,level-s0.06-form-s0.10
2014-2015,-0.008035993408902773,0.14733409448646836,eng-league-one,level-s0.06-form-s0.10
2015-2016,-0.007126908728518293,0.1285354848897434,eng-league-one,level-s0.06-form-s0.10
2016-2017,-0.0011602882175876029,0.12838986201143449,eng-league-one,level-s0.06-form-s0.10
2017-2018,0.018068118638473657,0.14291689680899386,eng-league-one,level-s0.06-form-s0.10
2018-2019,0.021354737767794525,0.1415588245572043,eng-league-one,level-s0.06-form-s0.10
2019-2020,0.016412473289368623,0.15387000771726833,eng-league-one,level-s0.06-form-s0.10
2020-2021,0.030506405953991057,0.15433374434842045,eng-league-one,level-s0.06-form-s0.10
2021-2022,0.036834072656428,0.1587440274226683,eng-league-one,level-s0.06-form-s0.10
2022-2023,0.05917727892233207,0.18424533159722697,eng-league-one,level-s0.06-form-s0.10
2023-2024,0.05951940168784384,0.15938274762790258,eng-league-one,level-s0.06-form-s0.10
2024-2025,0.053411909937597646,0.15170386193227023,eng-league-one,level-s0.06-form-s0.10
2025-2026,0.05926272095802437,0.13623889982085133,eng-league-one,level-s0.06-form-s0.10
2026-2027,0.059442161649073046,0.11174044684930921,eng-league-one,level-s0.06-form-s0.10
2011-2012,-0.008821992613085231,0.1531389184863048,eng-league-one,level-s0.06-form-s0.15
2012-2013,-0.005841408670006869,0.1251303003975907,eng-league-one,level-s0.06-form-s0.15
2013-2014,-0.01711309163734537,0.1509591263452483,eng-league-one,level-s0.06-form-s0.15
2014-2015,-0.004617661268270412,0.16375472106413547,eng-league-one,level-s0.06-form-s0.15
2015-2016,-0.005770702355362495,0.1413193876224441,eng-league-one,level-s0.06-form-s0.15
2016-2017,-0.00026879060028335593,0.14526000350438673,eng-league-one,level-s0.06-form-s0.15
2017-2018,0.01632513345871725,0.15230395686636658,eng-league-one,level-s0.06-form-s0.15
2018-2019,0.02048296398206473,0.15523634808505038,eng-league-one,level-s0.06-form-s0.15
2019-2020,0.017245978852296468,0.1653777592460925,eng-league-one,level-s0.06-form-s0.15
2020-2021,0.02992126324930522,0.16355445184364167,eng-league-one,level-s0.06-form-s0.15
2021-2022,0.03293716082695133,0.1692109576755172,eng-league-one,level-s0.06-form-s0.15
2022-2023,0.05437660420151765,0.20186636685684992,eng-league-one,level-s0.06-form-s0.15
2023-2024,0.054421625803900676,0.16994308338650624,eng-league-one,level-s0.06-form-s0.15
2024-2025,0.04947410736057748,0.162700216426355,eng-league-one,level-s0.06-form-s0.15
2025-2026,0.05481072226537887,0.15142041914112678,eng-league-one,level-s0.06-form-s0.15
2026-2027,0.05651440378076696,0.12791454404009736,eng-league-one,level-s0.06-form-s0.15
2011-2012,-0.009561141342004654,0.14382966900771788,eng-league-one,level-s0.08-form-s0.07
2012-2013,-0.0067683278194761035,0.12252566184884751,eng-league-one,level-s0.08-form-s0.07
2013-2014,-0.021235201081925854,0.13925496351050629,eng-league-one,level-s0.08-form-s0.07
2014-2015,-0.008507683847581268,0.14591759964985657,eng-league-one,level-s0.08-form-s0.07
2015-2016,-0.007909851105417238,0.1270196265094108,eng-league-one,level-s0.08-form-s0.07
2016-2017,-0.0026572837853476275,0.12742997737142955,eng-league-one,level-s0.08-form-s0.07
2017-2018,0.01652353507083913,0.14290626363996586,eng-league-one,level-s0.08-form-s0.07
2018-2019,0.01663950895552812,0.1410686983372681,eng-league-one,level-s0.08-form-s0.07
2019-2020,0.017130875137723944,0.15495138418710772,eng-league-one,level-s0.08-form-s0.07
2020-2021,0.029053640482620085,0.15749966639769197,eng-league-one,level-s0.08-form-s0.07
2021-2022,0.035252029563300216,0.15864857322192139,eng-league-one,level-s0.08-form-s0.07
2022-2023,0.06291362750238282,0.184240459313322,eng-league-one,level-s0.08-form-s0.07
2023-2024,0.06268928202991325,0.16142539974199815,eng-league-one,level-s0.08-form-s0.07
2024-2025,0.050519367120949045,0.15236881485782314,eng-league-one,level-s0.08-form-s0.07
2025-2026,0.05780917761504988,0.1352966704840678,eng-league-one,level-s0.08-form-s0.07
2026-2027,0.059285127120194785,0.10619168588961636,eng-league-one,level-s0.08-form-s0.07
2011-2012,-0.009382190592450646,0.14814906876653292,eng-league-one,level-s0.08-form-s0.10
2012-2013,-0.0064477327343685185,0.1236580953954233,eng-league-one,level-s0.08-form-s0.10
2013-2014,-0.020452981220506594,0.1443667138999646,eng-league-one,level-s0.08-form-s0.10
2014-2015,-0.006894047931084275,0.15401125851728825,eng-league-one,level-s0.08-form-s0.10
2015-2016,-0.00716943290420128,0.1329759094211758,eng-league-one,level-s0.08-form-s0.10
2016-2017,-0.0021303962566277712,0.13564032166741818,eng-league-one,level-s0.08-form-s0.10
2017-2018,0.015661882768476413,0.1469053596238886,eng-league-one,level-s0.08-form-s0.10
2018-2019,0.01651679989680145,0.14761327811955374,eng-league-one,level-s0.08-form-s0.10
2019-2020,0.017254157804959834,0.16016123486910996,eng-league-one,level-s0.08-form-s0.10
2020-2021,0.028632812033078704,0.16064419187437518,eng-league-one,level-s0.08-form-s0.10
2021-2022,0.033321897789456885,0.16457809446814875,eng-league-one,level-s0.08-form-s0.10
2022-2023,0.06007315040062874,0.1924247292786888,eng-league-one,level-s0.08-form-s0.10
2023-2024,0.060104675588389965,0.16591718990566348,eng-league-one,level-s0.08-form-s0.10
2024-2025,0.04884269583645051,0.1569063875260835,eng-league-one,level-s0.08-form-s0.10
2025-2026,0.05593925825092328,0.14264949873342617,eng-league-one,level-s0.08-form-s0.10
2026-2027,0.05799993696845601,0.11429538181669786,eng-league-one,level-s0.08-form-s0.10
2011-2012,-0.008911145092517088,0.11936554988419852,eng-league-one,r0.85-s0.06
2012-2013,-0.0034186112580383305,0.10539428501804625,eng-league-one,r0.85-s0.06
2013-2014,-0.0030448914984655107,0.11011986955651017,eng-league-one,r0.85-s0.06
2014-2015,-0.005239228544432019,0.1076377656566554,eng-league-one,r0.85-s0.06
2015-2016,-0.002816713791084681,0.09948604632465285,eng-league-one,r0.85-s0.06
2016-2017,0.004548227479712312,0.09031139538827113,eng-league-one,r0.85-s0.06
2017-2018,0.02852294279725018,0.11918487963867219,eng-league-one,r0.85-s0.06
2018-2019,0.03243886654671719,0.10902222994839912,eng-league-one,r0.85-s0.06
2019-2020,0.017149718365204385,0.12355134710276065,eng-league-one,r0.85-s0.06
2020-2021,0.03590284969202398,0.12256081616589959,eng-league-one,r0.85-s0.06
2021-2022,0.04106777252352024,0.12174294344833204,eng-league-one,r0.85-s0.06
2022-2023,0.05109154030005491,0.14063860982955667,eng-league-one,r0.85-s0.06
2023-2024,0.04727426944065773,0.1258649790957866,eng-league-one,r0.85-s0.06
2024-2025,0.04725628674927674,0.12312541587710314,eng-league-one,r0.85-s0.06
2025-2026,0.04783488566705066,0.10240961188383953,eng-league-one,r0.85-s0.06
2026-2027,0.046572286410477476,0.08458598631787298,eng-league-one,r0.85-s0.06
2011-2012,-0.009265175823737752,0.12943910651710025,eng-league-one,r0.85-s0.09
2012-2013,-0.003439025423101197,0.11216550981263446,eng-league-one,r0.85-s0.09
